source,time_index,time,lift_cost,second_lift_cost,lift_cost_margin,permutation_count,permutation_cost,second_permutation_cost,permutation_cost_margin,component_cut_margin_fractional,lift_signature,permutation_signature,translation_x,translation_y,translation_z,temporal_lift_change,temporal_permutation_change,temporal_path_consistency_jump_rms,perturbation_lift_change,perturbation_permutation_change,perturbation_target_displacement_jump_rms,confirmed_branch_event
18,15,0.46875,1.5926625728607178,10.250723838806152,8.658061027526855,1,1.5926625728607178,inf,inf,0.13172531127929688,"0,0,0,-1,-1,0,-1,-1,0,-1,-1,0","0,1,2,3",0.8162644505500793,0.7721354961395264,0.1415754109621048,False,False,2.506473428809386e-08,False,False,0.00010000054317060858,False
19,15,0.46875,5.2580108642578125,10.978221893310547,5.720211029052734,1,5.2580108642578125,inf,inf,0.1322959065437317,"0,0,0,0,0,0,0,0,0,0,0,0","0,1,2,3",0.2701370120048523,0.033259034156799316,0.10328319668769836,False,False,2.2083344930479143e-08,False,False,0.00010000421025324613,False
20,15,0.46875,6.198029518127441,10.25628662109375,4.058257102966309,1,6.198029518127441,inf,inf,0.17095020413398743,"0,0,0,-1,-1,0,-1,-1,0,-1,-1,0","0,1,2,3",0.03264439105987549,0.002402067184448242,0.16443678736686707,False,False,4.632959260675307e-08,False,False,9.998641326092184e-05,False
21,15,0.46875,2.932197332382202,7.265720367431641,4.333522796630859,1,2.932197332382202,inf,inf,0.14754807949066162,"0,0,0,0,-1,1,0,-1,0,0,-1,0","0,1,2,3",0.025458581745624542,0.8868072032928467,0.7723777890205383,True,False,3.182615770924713e-08,False,False,0.00010000600013881922,False
22,15,0.46875,2.847386121749878,8.857669830322266,6.010283470153809,1,2.847386121749878,inf,inf,0.1086774468421936,"0,0,0,0,0,0,-1,0,0,0,0,-1","0,1,2,3",0.27627718448638916,0.9259963631629944,0.30147022008895874,False,False,1.739646471321521e-08,False,False,9.998923633247614e-05,False
23,15,0.46875,3.9496734142303467,11.939401626586914,7.989727973937988,1,3.9496734142303467,inf,inf,0.12733468413352966,"0,0,0,0,0,-1,-1,-1,-1,0,-1,-1","0,1,2,3",0.32215777039527893,0.8451175689697266,0.8781768679618835,False,False,2.913020580308512e-08,False,False,9.99950134428218e-05,False
24,15,0.46875,3.6532676219940186,8.909747123718262,5.256479263305664,1,3.6532676219940186,inf,inf,0.08799907565116882,"0,0,0,-1,0,-1,-1,0,-1,-1,-1,-1","0,1,2,3",0.8660844564437866,0.3231946527957916,0.7900382280349731,False,False,2.827494682833276e-08,False,False,0.00010000232578022406,False
25,15,0.46875,5.109622955322266,9.326289176940918,4.216666221618652,1,5.109622955322266,inf,inf,0.13980674743652344,"0,0,0,0,0,0,-1,0,0,0,0,0","0,1,2,3",0.24733345210552216,0.04530829191207886,0.2266903817653656,False,False,1.7440036970128858e-08,False,False,0.00010000386100728065,False
26,15,0.46875,9.137483596801758,10.847841262817383,1.710357666015625,1,9.137483596801758,inf,inf,0.2132905125617981,"0,0,0,-1,0,0,-1,0,0,-1,0,0","0,1,2,3",0.865871787071228,0.04467809572815895,0.03470752760767937,True,False,2.546419430871083e-08,False,False,9.999744361266494e-05,False
27,15,0.46875,3.6951775550842285,9.000080108642578,5.30490255355835,1,3.6951775550842285,inf,inf,0.2621493339538574,"0,0,0,0,0,0,0,0,0,1,0,0","0,1,2,3",0.9617732763290405,0.07141909003257751,0.9107033610343933,False,False,1.5235173123073764e-08,False,False,9.999720350606367e-05,False
28,15,0.46875,1.5414080619812012,9.540608406066895,7.999200344085693,1,1.5414080619812012,inf,inf,0.27210623025894165,"0,0,0,0,0,0,0,0,0,0,0,0","0,1,2,3",0.12460476160049438,0.03787690028548241,0.11374559253454208,True,False,2.4325395031610242e-08,False,False,9.999532630899921e-05,False
29,15,0.46875,4.500716209411621,9.9245023727417,5.423786163330078,1,4.500716209411621,inf,inf,0.17101550102233887,"0,0,0,-1,0,0,-1,0,0,-1,-1,0","0,1,2,3",0.8481851816177368,0.27970877289772034,0.056074731051921844,False,False,1.9727389499735182e-08,False,False,9.99909098027274e-05,False
30,15,0.46875,1.94658625125885,9.923667907714844,7.977081775665283,1,1.94658625125885,inf,inf,0.19078296422958374,"0,0,0,-1,0,0,-1,0,0,-1,0,0","0,1,2,3",0.8150249123573303,0.17481234669685364,0.8209531903266907,False,False,2.477106342269053e-08,False,False,0.00010000880865845829,False
31,15,0.46875,3.8770639896392822,6.733414173126221,2.8563501834869385,1,3.8770639896392822,inf,inf,0.14787322282791138,"0,0,0,0,0,-1,-1,-1,-1,0,-1,-1","0,1,2,3",0.31742149591445923,0.8021235466003418,0.854218602180481,False,False,2.9685374158816558e-08,False,False,0.00010000632028095424,False
32,15,0.46875,4.4432148933410645,8.115955352783203,3.6727404594421387,1,4.4432148933410645,inf,inf,0.1595458686351776,"0,0,0,0,-1,0,0,-1,0,0,-1,0","0,1,2,3",0.22479306161403656,0.8251957893371582,0.865938663482666,False,False,2.4699078338130676e-08,False,False,9.999658504966646e-05,False
33,15,0.46875,4.8290252685546875,11.39535903930664,6.566333770751953,1,4.8290252685546875,inf,inf,0.2286333441734314,"0,0,0,0,0,0,0,0,0,0,0,0","0,1,2,3",0.06055617704987526,0.01752937212586403,0.9765434265136719,False,False,1.9319800870221115e-08,False,False,9.999699977925047e-05,False
34,15,0.46875,4.467050075531006,9.328145027160645,4.861094951629639,1,4.467050075531006,inf,inf,0.1773909330368042,"0,0,0,-1,0,-1,-1,0,-1,-1,-1,-1","0,1,2,3",0.9952017664909363,0.12785354256629944,0.9687691330909729,False,False,3.2265813132426047e-08,False,False,0.00010000236943596974,False
35,15,0.46875,5.522164821624756,7.19216775894165,1.6700029373168945,1,5.522164821624756,inf,inf,0.187910258769989,"0,0,0,0,0,0,0,0,0,1,0,0","0,1,2,3",0.8554392457008362,0.14415335655212402,0.009923063218593597,False,False,2.2213340500343293e-08,False,False,9.999959729611874e-05,False
36,15,0.46875,4.376098155975342,8.548802375793457,4.172704219818115,1,4.376098155975342,inf,inf,0.15495306253433228,"0,0,0,-1,0,0,-1,0,0,-1,0,0","0,1,2,3",0.029924869537353516,0.9743549227714539,0.21527041494846344,False,False,3.632730383174021e-08,False,False,0.0001000011179712601,False
37,15,0.46875,3.448657274246216,10.601539611816406,7.1528825759887695,1,3.448657274246216,inf,inf,0.09135335683822632,"0,0,0,-1,0,-1,-1,0,-1,0,0,-1","0,1,2,3",0.7339664101600647,0.3147045373916626,0.8765479922294617,False,False,1.8124437062283505e-08,False,False,0.00010000581823987886,False
38,15,0.46875,2.9819719791412354,7.3065056800842285,4.324533462524414,1,2.9819719791412354,inf,inf,0.13830983638763428,"0,0,0,0,0,0,0,-1,0,0,-1,0","0,1,2,3",0.07122471928596497,0.7635742425918579,0.9305357336997986,False,False,1.4803831049903238e-08,False,False,9.999416943173856e-05,False
39,15,0.46875,6.253747940063477,9.820005416870117,3.5662574768066406,1,6.253747940063477,inf,inf,0.17758023738861084,"0,0,0,-1,0,-1,-1,0,-1,-1,0,-1","0,1,2,3",0.03722023963928223,0.8085161447525024,0.8643798232078552,False,False,2.4913243024116127e-08,False,False,0.00010000258771469817,False
40,15,0.46875,3.0897746086120605,8.046928405761719,4.957153797149658,1,3.0897746086120605,inf,inf,0.23938006162643433,"0,0,0,-1,0,0,-1,0,0,-1,0,0","0,1,2,3",0.8990837335586548,0.9008574485778809,0.10534001141786575,False,False,2.470492965755966e-08,False,False,0.00010000259499065578,False
41,15,0.46875,4.84445858001709,10.283184051513672,5.438725471496582,1,4.84445858001709,inf,inf,0.13593068718910217,"0,0,0,0,0,0,0,0,0,0,-1,0","0,1,2,3",0.2258986085653305,0.08760793507099152,0.08276903629302979,False,False,2.516869557211976e-08,False,False,9.999243047786877e-05,False
42,15,0.46875,7.538930892944336,9.061610221862793,1.522679328918457,1,7.538930892944336,inf,inf,0.20172488689422607,"0,0,0,0,-1,-1,0,-1,-1,0,-1,-1","0,1,2,3",0.0729156881570816,0.9268696308135986,0.9212710857391357,False,False,1.5775315276300717e-08,False,False,9.998332825489342e-05,False
43,15,0.46875,3.9626574516296387,8.713933944702148,4.75127649307251,1,3.9626574516296387,inf,inf,0.24395877122879028,"0,0,0,0,1,0,0,0,0,0,0,0","0,1,2,3",0.020101439207792282,0.8445162773132324,0.005131613463163376,False,False,2.2338804583910132e-08,False,False,0.00010000180918723345,False
44,15,0.46875,5.832449913024902,8.112438201904297,2.2799882888793945,1,5.832449913024902,inf,inf,0.22527968883514404,"0,0,0,0,1,0,0,0,0,0,0,0","0,1,2,3",0.07787001132965088,0.9224666357040405,0.9724055528640747,False,False,2.2709711444690583e-08,False,False,0.00010000056499848142,False
45,15,0.46875,3.5017967224121094,10.573942184448242,7.072145462036133,1,3.5017967224121094,inf,inf,0.20815515518188477,"0,0,0,-1,-1,0,-1,-1,0,0,-1,0","0,1,2,3",0.885013222694397,0.8583598136901855,0.9364809989929199,False,False,3.434547934944021e-08,False,False,9.998991299653426e-05,False
46,15,0.46875,7.363731384277344,11.299209594726562,3.9354782104492188,1,7.363731384277344,inf,inf,0.17688894271850586,"0,0,0,0,-1,0,0,-1,0,0,-2,0","0,1,2,3",0.9524384140968323,0.12791883945465088,0.9786439538002014,False,False,1.9945675333588042e-08,False,False,9.999518078984693e-05,False
47,15,0.46875,2.793959379196167,9.320762634277344,6.526803016662598,1,2.793959379196167,inf,inf,0.1706903576850891,"0,0,0,-1,-1,0,-1,-1,0,-1,-1,0","0,1,2,3",0.7791981101036072,0.03797507286071777,0.8064538836479187,False,False,2.32495409591138e-08,False,False,9.997992310672998e-05,False
48,15,0.46875,3.110576868057251,6.568406105041504,3.457829236984253,1,3.110576868057251,inf,inf,0.14143037796020508,"0,0,0,0,0,0,0,0,0,0,-1,0","0,1,2,3",0.020610079169273376,0.2313404381275177,0.16055910289287567,False,False,1.8210473129443017e-08,False,False,0.0001000046540866606,False
49,15,0.46875,2.0142903327941895,8.930831909179688,6.916541576385498,1,2.0142903327941895,inf,inf,0.10462045669555664,"0,0,0,0,0,0,0,-1,0,0,-1,0","0,1,2,3",0.9870337843894958,0.6732487082481384,0.11870895326137543,False,False,2.8061888812658253e-08,False,False,0.00010000410111388192,False
50,15,0.46875,4.854865074157715,9.648148536682129,4.793283462524414,1,4.854865074157715,inf,inf,0.18451356887817383,"0,0,0,0,0,0,-1,0,0,0,0,0","0,1,2,3",0.15441134572029114,0.9727094173431396,0.8487697839736938,False,False,1.6275400582799193e-08,False,False,0.00010000509792007506,False
51,15,0.46875,1.9924840927124023,7.087497711181641,5.095013618469238,1,1.9924840927124023,inf,inf,0.18210265040397644,"0,0,0,0,0,0,0,0,0,0,0,0","0,1,2,3",0.13736139237880707,0.9571014642715454,0.07023460417985916,False,False,2.50246916522201e-08,False,False,0.00010000543989008293,False
52,15,0.46875,3.4251105785369873,8.48995304107666,5.064842224121094,1,3.4251105785369873,inf,inf,0.24855107069015503,"0,0,0,0,0,0,0,0,0,0,0,0","0,1,2,3",0.011966649442911148,0.04821891710162163,0.025290951132774353,False,False,1.3201627346859368e-08,False,False,0.00010000317706726491,False
53,15,0.46875,3.711656332015991,7.724886417388916,4.013230323791504,1,3.711656332015991,inf,inf,0.23219060897827148,"0,0,0,-1,-1,0,-1,-1,0,-1,-1,0","0,1,2,3",0.9709087014198303,0.8304186463356018,0.04984213039278984,False,False,4.564985189858817e-08,False,False,9.999456233344972e-05,False
54,15,0.46875,2.6502206325531006,6.890440940856934,4.240220069885254,1,2.6502206325531006,inf,inf,0.08741706609725952,"0,0,0,0,0,-1,0,-1,-1,0,-1,-1","0,1,2,3",0.01895659789443016,0.6481501460075378,0.8003835678100586,False,False,1.6510982803197294e-08,False,False,0.00010001697955885902,False
55,15,0.46875,6.619329452514648,9.641797065734863,3.022467613220215,1,6.619329452514648,inf,inf,0.2201908528804779,"0,0,0,0,0,-1,0,0,-1,0,0,-1","0,1,2,3",0.9261630773544312,0.14449529349803925,0.9554641246795654,False,False,2.078103200631176e-08,False,False,0.00010000402107834816,False
56,15,0.46875,7.068319320678711,8.699211120605469,1.6308917999267578,1,7.068319320678711,inf,inf,0.1488327980041504,"0,0,0,-1,-1,0,-1,-1,0,-1,-2,-1","0,1,2,3",0.012262105941772461,0.15458619594573975,0.18637867271900177,False,False,3.51800366615862e-08,False,False,9.999348549172282e-05,False
57,15,0.46875,3.842869758605957,10.309028625488281,6.466158866882324,1,3.842869758605957,inf,inf,0.1274954080581665,"0,0,0,-1,-1,-1,-1,-1,-1,0,-1,-1","0,1,2,3",0.7026834487915039,0.910466730594635,0.012130022048950195,True,False,3.979151230737443e-08,False,False,9.999917529057711e-05,False
58,15,0.46875,4.427009105682373,10.390174865722656,5.963165760040283,1,4.427009105682373,inf,inf,0.25499430298805237,"0,0,0,-1,0,0,-1,0,0,-1,0,0","0,1,2,3",0.9791219830513,0.06625931710004807,0.9874394536018372,False,False,3.339260246093545e-08,False,False,9.999707981478423e-05,False
59,15,0.46875,4.572723865509033,9.75695514678955,5.184231281280518,1,4.572723865509033,inf,inf,0.21675586700439453,"0,0,0,0,0,-1,0,0,-1,0,0,-1","0,1,2,3",0.9067128896713257,0.9096278548240662,0.8628771901130676,False,False,5.108759282279607e-08,False,False,0.000100005476269871,False
60,15,0.46875,5.573843002319336,12.07710075378418,6.503257751464844,1,5.573843002319336,inf,inf,0.1613658368587494,"0,0,0,-1,0,-1,-1,0,-1,-1,0,-1","0,1,2,3",0.7999349236488342,0.19508562982082367,0.980977475643158,False,False,3.0739229828213865e-08,False,False,9.99949115794152e-05,False
61,15,0.46875,2.6365246772766113,7.335908889770508,4.6993842124938965,1,2.6365246772766113,inf,inf,0.1498369574546814,"0,0,0,-1,-1,0,-1,-1,0,-1,-1,0","0,1,2,3",0.7826374769210815,0.9260735511779785,0.1384299248456955,False,False,4.563124278433861e-08,False,False,9.999794565374032e-05,False
62,15,0.46875,5.693583011627197,7.340457916259766,1.6468749046325684,1,5.693583011627197,inf,inf,0.19611135125160217,"0,0,0,0,0,0,0,0,0,0,-1,0","0,1,2,3",0.9993018507957458,0.10511988401412964,0.1345464438199997,False,False,1.848170505525104e-08,False,False,9.999953908845782e-05,False
63,15,0.46875,4.424818992614746,7.995955467224121,3.571136474609375,1,4.424818992614746,inf,inf,0.1802263855934143,"0,0,0,-1,0,0,-1,0,0,0,0,0","0,1,2,3",0.8402206897735596,0.17378436028957367,0.8752892017364502,False,False,2.470931725895298e-08,False,False,9.999074973165989e-05,False
0,16,0.5,3.5233664512634277,8.992727279663086,5.469360828399658,1,3.5233664512634277,inf,inf,0.25694578886032104,"0,0,0,0,0,0,0,0,0,0,0,0","0,1,2,3",0.9985265731811523,0.047334473580121994,0.9900994896888733,False,False,2.9353572017498664e-08,False,False,9.999848407460377e-05,False
1,16,0.5,5.7987260818481445,10.146788597106934,4.348062515258789,1,5.7987260818481445,inf,inf,0.23379695415496826,"0,0,0,-1,0,0,-1,0,0,-1,0,0","0,1,2,3",0.9102283716201782,0.010811511427164078,0.9143655300140381,False,False,2.286447475796649e-08,False,False,9.999902249546722e-05,False
2,16,0.5,1.627823829650879,7.294225215911865,5.666401386260986,1,1.627823829650879,inf,inf,0.17090821266174316,"0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1","0,1,2,3",0.8970034122467041,0.9568873643875122,0.7101278901100159,False,False,2.748585181677754e-08,False,False,0.00010000688780564815,False
3,16,0.5,4.237442970275879,9.591379165649414,5.353936195373535,1,4.237442970275879,inf,inf,0.28471827507019043,"0,0,0,-1,-1,0,-1,-1,0,-1,-1,0","0,1,2,3",0.9629331827163696,0.976516842842102,0.05098797380924225,False,False,4.2795893051561507e-08,False,False,9.999888425227255e-05,False
4,16,0.5,4.923349857330322,10.09412956237793,5.170779705047607,1,4.923349857330322,inf,inf,0.22874313592910767,"0,0,0,-1,0,0,-1,0,0,-1,0,0","0,1,2,3",0.9042436480522156,0.11884336173534393,0.06861509382724762,False,False,1.6774043487544077e-08,False,False,9.999211033573374e-05,False
5,16,0.5,2.76609468460083,6.90535306930542,4.13925838470459,1,2.76609468460083,inf,inf,0.1374797821044922,"0,0,0,-1,0,0,-1,-1,0,0,-1,0","0,1,2,3",0.8851315975189209,0.7203450798988342,0.014811024069786072,False,False,3.1373154740776954e-08,False,False,9.999848407460377e-05,False
6,16,0.5,3.7129855155944824,9.777355194091797,6.0643696784973145,1,3.7129855155944824,inf,inf,0.14178875088691711,"0,0,0,0,0,0,0,0,0,0,0,0","0,1,2,3",0.2352842092514038,0.9981458187103271,0.19457970559597015,False,False,2.6198707203661797e-08,False,False,0.00010000635666074231,False
7,16,0.5,2.0754010677337646,10.959359169006348,8.883957862854004,1,2.0754010677337646,inf,inf,0.22569072246551514,"0,0,0,-1,-1,0,-1,-1,0,0,-1,0","0,1,2,3",0.8188601732254028,0.8888441324234009,0.008989371359348297,False,False,1.297948237777291e-08,False,False,0.00010000200563808903,False
8,16,0.5,1.6457436084747314,10.093048095703125,8.447304725646973,1,1.6457436084747314,inf,inf,0.12935912609100342,"0,0,0,0,1,0,0,0,-1,0,0,-1","0,1,2,3",0.19701333343982697,0.7961388826370239,0.7484349608421326,False,False,2.2000854471571074e-08,False,False,9.999369649449363e-05,False
9,16,0.5,4.992324352264404,9.396772384643555,4.40444803237915,1,4.992324352264404,inf,inf,0.21684521436691284,"0,0,0,0,0,0,0,0,0,0,0,0","0,1,2,3",0.0914093554019928,0.015998978167772293,0.9113662838935852,False,False,1.2119127923426731e-08,False,False,0.00010000252950703725,False
10,16,0.5,6.2294111251831055,9.57603645324707,3.346625328063965,1,6.2294111251831055,inf,inf,0.17792844772338867,"0,0,0,0,0,0,0,0,0,1,0,0","0,1,2,3",0.7843661904335022,0.004806298762559891,0.05516667664051056,False,False,2.865488468728472e-08,False,False,0.00010000417387345806,False
11,16,0.5,1.4949463605880737,8.628541946411133,7.1335954666137695,1,1.4949463605880737,inf,inf,0.3069472312927246,"0,0,0,0,0,0,0,0,0,0,0,0","0,1,2,3",0.9853675365447998,0.9642666578292847,0.8953009843826294,False,False,1.636894886303253e-08,False,False,0.0001000011689029634,False
12,16,0.5,4.657979965209961,7.4174346923828125,2.7594547271728516,1,4.657979965209961,inf,inf,0.1354157030582428,"0,0,0,0,0,0,0,0,0,0,-1,0","0,1,2,3",0.8741403222084045,0.2866254448890686,0.15150147676467896,False,False,2.4764469586102678e-08,False,False,9.999532630899921e-05,False
13,16,0.5,1.9398066997528076,7.845949172973633,5.906142234802246,1,1.9398066997528076,inf,inf,0.18917906284332275,"0,0,0,0,-1,0,0,-1,0,0,-1,0","0,1,2,3",0.14150607585906982,0.8551894426345825,0.2199690341949463,False,False,2.1507553071842267e-08,False,False,9.999621397582814e-05,False
14,16,0.5,5.994973659515381,9.943147659301758,3.948173999786377,1,5.994973659515381,inf,inf,0.2409263253211975,"0,0,0,-1,1,-1,-1,0,-1,-1,0,-1","0,1,2,3",0.9905605316162109,0.9568978548049927,0.9164091348648071,False,False,3.26671703021475e-08,False,False,0.00010000365728046745,False
15,16,0.5,5.03843355178833,8.653260231018066,3.6148266792297363,1,5.03843355178833,inf,inf,0.21978649497032166,"0,0,0,0,0,0,0,0,0,0,0,0","0,1,2,3",0.9319946765899658,0.08321962505578995,0.14836259186267853,False,False,1.778828107035224e-08,False,False,9.999841131502762e-05,False
16,16,0.5,5.122920036315918,9.601326942443848,4.47840690612793,1,5.122920036315918,inf,inf,0.19466567039489746,"0,0,0,0,0,0,-1,0,0,0,0,0","0,1,2,3",0.16820427775382996,0.15598902106285095,0.9662339687347412,False,False,2.3290436246270474e-08,False,False,0.00010000232578022406,False
17,16,0.5,4.92837381362915,8.923529624938965,3.9951558113098145,1,4.92837381362915,inf,inf,0.15532562136650085,"0,0,0,0,0,0,0,0,0,0,0,0","0,1,2,3",0.031746964901685715,0.22387315332889557,0.9677280783653259,False,False,1.7549005804085027e-08,False,False,0.00010000023758038878,False
18,16,0.5,1.4108015298843384,10.386329650878906,8.9755277633667,1,1.4108015298843384,inf,inf,0.13998472690582275,"0,0,0,-1,-1,0,-1,-1,0,-1,-1,0","0,1,2,3",0.8162645101547241,0.7721354961395264,0.141575425863266,False,False,1.969137564117318e-08,False,False,9.999509347835556e-05,False
19,16,0.5,4.65761661529541,10.868108749389648,6.210492134094238,1,4.65761661529541,inf,inf,0.1380351185798645,"0,0,0,0,0,0,0,0,0,0,0,0","0,1,2,3",0.2701370120048523,0.033259034156799316,0.10328319668769836,False,False,1.6864827756535306e-08,False,False,0.00010000421025324613,False
20,16,0.5,5.490297317504883,10.1365966796875,4.646299362182617,1,5.490297317504883,inf,inf,0.1806333363056183,"0,0,0,-1,-1,0,-1,-1,0,-1,-1,0","0,1,2,3",0.03264451026916504,0.002402067184448242,0.16443675756454468,False,False,2.549965039122526e-08,False,False,9.997985762311146e-05,False
21,16,0.5,2.597378730773926,7.34922456741333,4.751845836639404,1,2.597378730773926,inf,inf,0.15489095449447632,"0,0,0,0,-1,1,0,-1,0,0,-1,0","0,1,2,3",0.025458570569753647,0.8868071436882019,0.7723777294158936,False,False,1.4657997482458995e-08,False,False,0.00010000600013881922,False
